X,Y,OBJECTID,RADICADO,HORA,DIA_NOMBRE,PERIODO,CLASE,DIRECCION,DIRECCION_ENC,CBML,TIPO_GEOCOD,EXPEDIENTE,GRAVEDAD,BARRIO,COMUNA,DISENO,MES,DIA,FECHA,MES_NOMBRE,X_MAGNAMED,Y_MAGNAMED,LONGITUD,LATITUD
-75.5988641109641,6.25452604109214,9966,1789807,10:30:00,MIÉRCOLES,2022,Choque,Carrera 80 Con Calle 45 F,CR  080   045 F  000 00000,1112,Malla vial,A001429586,SOLO DAÑOS,El Velódromo,Laureles Estadio,Interseccion,05,04,2022/05/04 00:00:00+00,MAYO      ,831617.8,1183617.42,-75.59886411,6.25452604
-75.5568024166051,6.26805414913484,9967,1783896,10:30:00,VIERNES  ,2022,Choque,Carrera 47 Con Calle 73,CR  047   073  000 00000,0409,Malla vial,A001423760,HERIDO,Manrique Central No. 1,Aranjuez,Interseccion,03,18,2022/03/18 00:00:00+00,MARZO     ,836273.48,1185113.7,-75.55680242,6.26805415
-75.562319417978,6.25459818676825,9968,1791275,15:40:00,VIERNES  ,2022,Choque,Calle 58 Con Carrera 47,CL  058   047  000 00000,1001,Malla vial,A001430798,SOLO DAÑOS,Los Ángeles,La Candelaria,Tramo de via,05,13,2022/05/13 00:00:00+00,MAYO      ,835662.84,1183625.28,-75.56231942,6.25459819
-75.5483600034386,6.266735309156,9969,1789316,20:30:00,DOMINGO  ,2022,Choque,Carrera 37 Con Calle 71 A,CR  037   071 A  000 00000,0308,Malla vial,A001429332,SOLO DAÑOS,Manrique Oriental,Manrique,Interseccion,05,01,2022/05/01 00:00:00+00,MAYO      ,837207.93,1184967.84,-75.54836,6.26673531
-75.7038158742467,6.22180566397041,9970,1788780,17:10:00,MIÉRCOLES,2022,Otro,Diagonal 75 B Con Carrera 6,DG  075 B   006  000 00000, ,No Ubicada,A001428397,HERIDO, , ,Tramo de via,04,27,2022/04/27 00:00:00+00,ABRIL     ,820000,1180000,-75.70381587,6.22180566
-75.5983102698656,6.24836689385812,9971,1791082,10:10:00,SÁBADO   ,2022,Atropello,Diagonal 74 A Con Calle 41 A,DG  074 A   041 A  000 00000,1111,Malla vial,A001430445,HERIDO,,,Tramo de via,05,14,2022/05/14 00:00:00+00,MAYO      ,831679.06,1182936.13,-75.59831027,6.24836689
-75.6049194664626,6.25595717508539,9972,1785690,16:15:00,VIERNES  ,2022,Choque,Calle 47 Con Carrera 87 D,CL  047   087 D  000 00000,1208,Malla vial,A001425652,SOLO DAÑOS,Campo Alegre,La América,Interseccion,04,01,2022/04/01 00:00:00+00,ABRIL     ,830947.56,1183775.77,-75.60491947,6.25595717
-75.5420195576233,6.22962276317754,9973,1794574,09:00:00,SÁBADO   ,2022,Otro,Calle 45 Con Carrera 13,CL  045   013  000 00000,0903,Malla vial,A001484756,HERIDO,Bomboná No. 2,Buenos Aires,Lote o Predio,06,18,2022/06/18 00:00:00+00,JUNIO     ,837909.9,1180862.71,-75.54201956,6.22962276
-75.5327032692989,6.22890997847184,9974,1785031,13:30:00,DOMINGO  ,2022,Volcamiento,Carrera 3 Con Calle 48,CR  003   048  000 00000,0902,Malla vial,A001424885,HERIDO,Barrio de Jesús,Buenos Aires,Lote o Predio,03,27,2022/03/27 00:00:00+00,MARZO     ,838941.15,1180783.92,-75.53270327,6.22890998
-75.5734772857883,6.21357454439963,9975,1785344,17:04:00,MARTES   ,2022,Choque,Carrera 43 F Con Calle 11 A,CR  043 F   011 A  000 00000,1419,Malla vial,A001425438,SOLO DAÑOS,Manila,El Poblado,Interseccion,03,29,2022/03/29 00:00:00+00,MARZO     ,834427.73,1179087.51,-75.57347729,6.21357454
-75.621913723565,6.24481178499169,9976,1777679,16:30:00,MARTES   ,2022,Choque,Carrera 106 Con Calle 34,CR  106   034  000 00000,1312,Malla vial,A001417545,SOLO DAÑOS,Betania,San Javier,Tramo de via,01,25,2022/01/25 00:00:00+00,ENERO     ,829066.38,1182543.11,-75.62191372,6.24481179
-75.5769480798132,6.21882879829975,9977,1782995,15:15:00,DOMINGO  ,2022,Choque,Carrera 50 Con Calle 17,CR  050   017  000 00000,1403,Malla vial aproximada: CR 49-17,A001423119,HERIDO,Villa Carlota,El Poblado,Tramo de via,03,13,2022/03/13 00:00:00+00,MARZO     ,834043.54,1179668.71,-75.57694808,6.2188288
-75.543261911558,6.23634657556527,9978,1795530,16:00:00,LUNES    ,2022,Choque,Calle 50 A Con Carrera 17,CL  050 A   017  000 00000,0905,Malla vial,A001434162,SOLO DAÑOS,Alejandro Echavarría,Buenos Aires,Interseccion,06,13,2022/06/13 00:00:00+00,JUNIO     ,837772.35,1181606.45,-75.54326191,6.23634658
-75.5639791429359,6.25066459283881,9979,1794202,15:30:00,LUNES    ,2022,Otro,Calle 53 Con Carrera 46,CL  053   046  000 00000,1019,Malla vial,A001434024,HERIDO,La Candelaria,La Candelaria,Lote o Predio,06,13,2022/06/13 00:00:00+00,JUNIO     ,835479.13,1183190.17,-75.56397914,6.25066459
-75.6251730733493,6.25395775786442,9980,1788691,15:40:00,DOMINGO  ,2022,Otro,Calle 39 D Con Carrera 113,CL  039 D   113  000 00000,1316,Malla vial cruce invertido,A001428015,HERIDO,Las Independencias,San Javier,Lote o Predio,04,24,2022/04/24 00:00:00+00,ABRIL     ,828705.72,1183554.82,-75.62517307,6.25395776
-75.6001929626998,6.26895264735517,9981,1777848,10:30:00,MARTES   ,2022,Choque,Carrera 85 Con Calle 53 B,CR  085   053 B  000 00000,1213,Malla vial aproximada: CR 85-53,A001417676,SOLO DAÑOS,Calasanz Parte Alta,La América,Lote o Predio,01,25,2022/01/25 00:00:00+00,ENERO     ,831470.82,1185213.21,-75.60019296,6.26895265
-75.5823773372272,6.29801377138692,9982,1783246,10:15:00,DOMINGO  ,2022,Otro,Calle 98 Con Carrera 82,CL  098   082  000 00000,608,Malla vial aproximada: CL 98-83,A001422252,HERIDO,Picacho,Doce de Octubre,Lote o Predio,03,06,2022/03/06 00:00:00+00,MARZO     ,833442.84,1188427.67,-75.58237734,6.29801377
-75.5914522711966,6.23159711926689,9983,1793458,13:30:00,VIERNES  ,2022,Choque,Calle 30 Con Carrera 69,CL  030   069  000 00000,1602,Malla vial aproximada: CL 30-70,A001432821,HERIDO,Rosales,Belén,Interseccion,06,03,2022/06/03 00:00:00+00,JUNIO     ,832438.07,1181081.12,-75.59145227,6.23159712
-75.5705741049629,6.30488261889839,9984,1785827,11:20:00,MARTES   ,2022,Choque,Carrera 74 Con Calle 106 B,CR  074   106 B  000 00000,0504,Malla vial,A001425175,SOLO DAÑOS,Tejelo,Castilla,Tramo de via,03,29,2022/03/29 00:00:00+00,MARZO     ,834749.21,1189187.43,-75.57057411,6.30488262
-75.5887461953061,6.20519048436377,9985,1784187,19:00:00,MIÉRCOLES,2022,Otro,Calle 6  Sur Con Carrera 53,CL S 006   053  000 00000,1511,Malla vial cruce invertido,A001423609,HERIDO,La Colina,Guayabal,Lote o Predio,03,16,2022/03/16 00:00:00+00,MARZO     ,832737.48,1178160.17,-75.5887462,6.20519048
-75.5729498505326,6.25203163206749,9986,1779778,07:30:00,SÁBADO   ,2022,Otro,Carrera 56 Con Calle 50,CR  056   050  000 00000,1006,Malla vial,A001419497,HERIDO,San Benito,La Candelaria,Lote o Predio,02,12,2022/02/12 00:00:00+00,FEBRERO   ,834486.18,1183341.39,-75.57294985,6.25203163
-75.5505061320153,6.23562403705072,9987,1785499,20:30:00,DOMINGO  ,2022,Otro,Calle 45 Con Carrera 23,CL  045   023  000 00000,0908,Malla vial,A001424912,HERIDO,Miraflores,Buenos Aires,Tramo de via,03,27,2022/03/27 00:00:00+00,MARZO     ,836970.48,1181526.5,-75.55050613,6.23562404
-75.5801531734455,6.25871174818402,9988,1778684,10:30:00,VIERNES  ,2022,Otro,Carrera 65 Con Calle 55,CR  065   055  000 00000,1101,Malla vial cruce invertido,A001418427,HERIDO,Carlos E. Restrepo,Laureles Estadio,Lote o Predio,02,04,2022/02/04 00:00:00+00,FEBRERO   ,833688.88,1184080.32,-75.58015317,6.25871175
-75.5615715227365,6.25836796865742,9989,1794516,13:59:00,VIERNES  ,2022,Choque,Carrera 49 Con Calle 62,CR  049   062  000 00000,1001,Malla vial,A001484657,HERIDO,Prado,La Candelaria,Interseccion,06,17,2022/06/17 00:00:00+00,JUNIO     ,835745.62,1184042.27,-75.56157152,6.25836797
-75.5766813139369,6.26743598225218,9990,1785967,09:45:00,VIERNES  ,2022,Otro,Diagonal 64 E Con Calle 67,DG  064 E   067  000 00000,0517,Malla vial,A001425395,HERIDO,Caribe,Castilla,Paso Inferior,04,01,2022/04/01 00:00:00+00,ABRIL     ,834073.19,1185045.33,-75.57668131,6.26743598
-75.5362345244768,6.22978801178655,9991,1794854,10:00:00,LUNES    ,2022,Otro,Calle 48 Con Carrera 6 AB,CL  048   006 AB 000 00000,0902,Malla vial,A001485007,HERIDO,Barrio de Jesús,Buenos Aires,Lote o Predio,06,20,2022/06/20 00:00:00+00,JUNIO     ,838550.26,1180881.02,-75.53623452,6.22978801
-75.5833977225148,6.22734645295664,9992,1788010,13:50:00,JUEVES   ,2022,Atropello,Carrera 65 Con Calle 26,CR  065   026  000 00000,1503,Malla vial,A001427641,HERIDO,Trinidad,Guayabal,Tramo de via,04,21,2022/04/21 00:00:00+00,ABRIL     ,833329.63,1180610.9,-75.58339772,6.22734645
-75.5633407866991,6.24624027518703,9993,1790604,08:25:00,JUEVES   ,2022,Choque,Carrera 43 Con Calle 49,CR  043   049  000 00000,1016,Malla vial,A001430479,SOLO DAÑOS,Boston,La Candelaria,Interseccion,05,12,2022/05/12 00:00:00+00,MAYO      ,835549.79,1182700.78,-75.56334079,6.24624027
-75.5751402397146,6.256581482368,9994,1777078,15:30:00,JUEVES   ,2022,Choque,Carrera 62 Con Calle 54,CR  062   054  000 00000,Sin inf,Malla vial,A001416760,HERIDO,San Benito,La Candelaria,Tramo de via,01,20,2022/01/20 00:00:00+00,ENERO     ,834243.74,1183844.67,-75.57514024,6.25658148
-75.7038158742467,6.22180566397041,9995,1780489,16:50:00,MIÉRCOLES,2022,Caida Ocupante,Circular 73 Con Calle 37,0,Sin inf,No Ubicada,A001420023,HERIDO,,,Lote o Predio,02,16,2022/02/16 00:00:00+00,FEBRERO   ,820000,1180000,-75.70381587,6.22180566
-75.7038158742467,6.22180566397041,9996,1797551,18:30:00,VIERNES  ,2022,Choque,Calle 92 Con Carrera 90 AA,0,Sin inf,No Ubicada,A001487900,HERIDO,,,Tramo de via,07,15,2022/07/15 00:00:00+00,JULIO     ,820000,1180000,-75.70381587,6.22180566
-75.5747036501415,6.25425139963948,9997,1786648,08:10:00,JUEVES   ,2022,Choque,Carrera 56 C Con Calle 51,CR  056 C   051  000 00000,1006,Malla vial,A001426296,SOLO DAÑOS,San Benito,La Candelaria,Tramo de via,04,07,2022/04/07 00:00:00+00,ABRIL     ,834292.06,1183586.93,-75.57470365,6.2542514
-75.5965925087093,6.26382656717335,9998,1781211,16:30:00,JUEVES   ,2022,Choque,Carrera 80 Con Calle 50,CR  080   050  000 00000,1114,Malla vial,A001421050,HERIDO,El Estadio,Laureles Estadio,Tramo de via,02,24,2022/02/24 00:00:00+00,FEBRERO   ,831869.3,1184646.17,-75.59659251,6.26382657
-75.7038158742467,6.22180566397041,9999,1786615,18:30:00,MIÉRCOLES,2022,Choque,Carrera 76 Con Calle 79 B,0,Sin inf,No Ubicada,A001426215,SOLO DAÑOS,,,Tramo de via,04,06,2022/04/06 00:00:00+00,ABRIL     ,820000,1180000,-75.70381587,6.22180566
-75.5723550685229,6.28047775446264,10000,1776989,20:45:00,MIÉRCOLES,2022,Choque,Carrera 64 Con Calle 84,CR  064   084  000 00000,516,Malla vial aproximada: CR 65-84,A001416691,HERIDO,Terminal de Transporte,Castilla,Tramo de via,01,19,2022/01/19 00:00:00+00,ENERO     ,834552.06,1186487.92,-75.57235507,6.28047775
-75.541221467534,6.24629245274022,10001,1780150,17:00:00,MARTES   ,2022,Volcamiento,Calle 56 FB Con Carrera 19,CL  056 FB  019  000 00000,0811,Malla vial,A001419969,SOLO DAÑOS,,,Tramo de via,02,15,2022/02/15 00:00:00+00,FEBRERO   ,837998.16,1182706.61,-75.54122147,6.24629245
-75.6027723898285,6.25296285832555,10002,1782904,21:40:00,VIERNES  ,2022,Choque,Carrera 82 Con Calle 45,CR  082   045  000 00000,1205,Malla vial,A001422870,HERIDO,La Floresta,La América,Interseccion,03,11,2022/03/11 00:00:00+00,MARZO     ,831185.19,1183444.54,-75.60277239,6.25296286
-75.5744272431202,6.23187750431587,10003,1798567,13:20:00,DOMINGO  ,2022,Choque,Carrera 50 Con Calle 29,CR  050   029  000 00000,Sin inf,Malla vial,A001488959,HERIDO,Perpetuo Socorro,La Candelaria,Tramo de via,07,24,2022/07/24 00:00:00+00,JULIO     ,834322.61,1181112.07,-75.57442724,6.2318775
-75.5842107995622,6.28443790313574,10004,1776996,16:30:00,MIÉRCOLES,2022,Choque,Carrera 80 Con Calle 80,CR  080   080  000 00000,710,Malla vial,A001416672,HERIDO,López de Mesa,Robledo,Glorieta,01,19,2022/01/19 00:00:00+00,ENERO     ,833239.86,1186926,-75.5842108,6.2844379
-75.6472150917435,6.18590733240237,10005,1788534,19:00:00,LUNES    ,2022,Choque,Calle 39 D Sur Con Carrera 66 A,CL S 039 D   066 A  000 00000,8000,Malla vial,A001428194,HERIDO,Cabecera San Antonio de Prado,Corregimiento de San Antonio de Prado,Tramo de via,04,25,2022/04/25 00:00:00+00,ABRIL     ,826264.77,1176027.84,-75.64721509,6.18590733
-75.5652426736486,6.2246472024397,10006,1777563,09:50:00,SÁBADO   ,2022,Choque,Carrera 38 Con Calle 26,CR  038   026  000 00000,0914,Malla vial,A001417239,SOLO DAÑOS,San Diego,La Candelaria,Tramo de via,01,22,2022/01/22 00:00:00+00,ENERO     ,835339.27,1180312.29,-75.56524267,6.2246472
-75.7038158742467,6.22180566397041,10007,1786483,23:00:00,DOMINGO  ,2022,Otro,Tramo 5 Con Kilometro 1,Sin inf,Sin inf,No Ubicada,A001425836,HERIDO,Sin inf,Sin inf,Lote o Predio,04,03,2022/04/03 00:00:00+00,ABRIL     ,820000,1180000,-75.70381587,6.22180566
-75.7038158742467,6.22180566397041,10008,1780886,16:30:00,VIERNES  ,2022,Choque,Tramo 8 Con Kilometro 0,Sin inf,Sin inf,No Ubicada,A001420645,SOLO DAÑOS,Sin inf,Sin inf,Tunel,02,18,2022/02/18 00:00:00+00,FEBRERO   ,820000,1180000,-75.70381587,6.22180566
-75.5692268411507,6.29301204106888,10009,1795403,06:30:00,MARTES   ,2022,Otro,Carrera 65 Con Calle 97,CR  065   097  000 00000,0511,Malla vial,A001485879,HERIDO,Castilla,Castilla,Tramo de via,06,28,2022/06/28 00:00:00+00,JUNIO     ,834898.31,1187874.38,-75.56922684,6.29301204
-75.5460524898828,6.28608862045439,10010,1787071,05:20:00,JUEVES   ,2022,Choque,Calle 95 A Con Carrera 36,CL  095 A   036  000 00000,0107,Malla vial,A001426165,HERIDO,San Pablo,Popular,Tramo de via,04,07,2022/04/07 00:00:00+00,ABRIL     ,837463.26,1187108.59,-75.54605249,6.28608862
-75.5733982108752,6.21172893349954,10011,1794609,09:57:00,JUEVES   ,2022,Choque,Calle 10 Con Carrera 43 E,CL  010   043 E  000 00000,1420,Malla vial,A001484639,SOLO DAÑOS,Manila,El Poblado,Tramo de via,06,16,2022/06/16 00:00:00+00,JUNIO     ,834436.48,1178883.36,-75.57339821,6.21172893
-75.5769746742155,6.3028649491799,10012,1792324,06:00:00,VIERNES  ,2022,Otro,Calle 103 Con Carrera 77 B,CL  103   077 B  000 00000,0601,Malla vial,A001431947,HERIDO,Santander,Doce de Octubre,Tramo de via,05,27,2022/05/27 00:00:00+00,MAYO      ,834040.81,1188964.26,-75.57697467,6.30286495
-75.5788167815013,6.24140072939618,10013,1794320,18:05:00,MARTES   ,2022,Choque,Carrera 63 Con Calle 35,CR  063   035  000 00000,1105,Malla vial aproximada: CR 63-36,A001369026,SOLO DAÑOS,Los Conquistadores,Laureles Estadio,Tramo de via,06,14,2022/06/14 00:00:00+00,JUNIO     ,833836.75,1182165.48,-75.57881678,6.24140073
-75.5648853815304,6.2393739492227,10014,1787632,07:00:00,LUNES    ,2022,Otro,Carrera 40 Con Calle 40,CR  040   040  000 00000,1014,Malla vial,A001427248,HERIDO,Las Granjas,Manrique,Lote o Predio,04,18,2022/04/18 00:00:00+00,ABRIL     ,835378.82,1181941.27,-75.56488538,6.23937395
-75.5737457237123,6.27540584783457,10015,1792399,17:55:00,DOMINGO  ,2022,Choque,Transversal 78 Con Calle 65,TV  078   065  000 00000,0519,Malla vial,A001432235,HERIDO,El Progreso,Castilla,Tramo de via,05,29,2022/05/29 00:00:00+00,MAYO      ,834398.13,1185926.9,-75.57374572,6.27540585
-75.5488934086024,6.24298320535664,10016,1786361,08:00:00,MARTES   ,2022,Otro,Carrera 27 Con Calle 53,CR  027   053  000 00000,0810,Malla vial,A001425867,HERIDO,El Pinal,Villa Hermosa,Lote o Predio,04,05,2022/04/05 00:00:00+00,ABRIL     ,837148.97,1182340.53,-75.54889341,6.2429832
-75.6015011220681,6.2107578700016,10017,1791204,10:00:00,JUEVES   ,2022,Choque,Calle 1 Con Carrera 79,CL  001   079  000 00000,1610,Malla vial,A001431038,HERIDO,El Rincón,Belén,Lote o Predio,05,19,2022/05/19 00:00:00+00,MAYO      ,831325.58,1178776.08,-75.60150112,6.21075787
-75.5770817452916,6.18978275592688,10018,1790147,17:30:00,MARTES   ,2022,Choque,Carrera 43 A Con Calle 16 A Sur,CR  043 A  S 016 A  000 00000,Sin inf,Malla vial,A001429378,SOLO DAÑOS,El Diamante No. 2,El Poblado,Tramo de via,05,03,2022/05/03 00:00:00+00,MAYO      ,834028.67,1176455.82,-75.57708175,6.18978276
-75.5872733023607,6.23167099294775,10019,1798980,10:30:00,JUEVES   ,2022,Otro,Carrera 66 B Con Calle 30,CR  066 B   030  000 00000,1601,Malla vial,A001488520,HERIDO,Fátima,Belén,Lote o Predio,07,21,2022/07/21 00:00:00+00,JULIO     ,832900.65,1181089.27,-75.5872733,6.23167099
-75.5674500383056,6.26454433232149,10020,1789240,23:50:00,MARTES   ,2022,Choque,Calle 67 Con Carrera 53,CL  067   053  000 00000,Sin inf,Malla vial,A001429191,HERIDO,El Chagualo,La Candelaria,Interseccion,05,03,2022/05/03 00:00:00+00,MAYO      ,835094.95,1184725.46,-75.56745004,6.26454433
-75.5787489955386,6.24028549866166,10021,1779683,19:30:00,VIERNES  ,2022,Choque,Carrera 63 Con Calle 34,CR  063   034  000 00000,1105,Malla vial cruce invertido,A001419361,HERIDO,Los Conquistadores,Laureles Estadio,Lote o Predio,02,11,2022/02/11 00:00:00+00,FEBRERO   ,833844.25,1182042.12,-75.578749,6.2402855
-75.7038158742467,6.22180566397041,10022,1785023,09:00:00,VIERNES  ,2022,Otro,Tramo 18 Con Kilometro 0,Sin inf,Sin inf,No Ubicada,A001424543,HERIDO,Sin inf,Sin inf,Lote o Predio,03,25,2022/03/25 00:00:00+00,MARZO     ,820000,1180000,-75.70381587,6.22180566
-75.5513058364558,6.24599329782478,10023,1790699,15:20:00,DOMINGO  ,2022,Choque,Calle 56 Con Carrera 30,CL  056   030  000 00000,809,Malla vial aproximada: CL 55-30,A001430792,SOLO DAÑOS,Sucre,Villa Hermosa,Tramo de via,05,15,2022/05/15 00:00:00+00,MAYO      ,836881.93,1182673.48,-75.55130584,6.2459933
-75.580153388944,6.23184292552223,10024,1794036,10:25:00,VIERNES  ,2022,Choque,Carrera 54 Con Calle 31,CR  054   031  000 00000,1502,Malla vial aproximada: CR 55-30,A001433191,SOLO DAÑOS,Tenche,Guayabal,Tramo de via,06,03,2022/06/03 00:00:00+00,JUNIO     ,833688.77,1181108.26,-75.58015339,6.23184293
-75.5752985120859,6.31053781357177,10025,1794648,04:06:00,VIERNES  ,2022,Choque,Calle 117 Con Carrera 78 D,CL  117   078 D  000 00000,0601,Malla vial,A001484725,SOLO DAÑOS,,,Tramo de via,06,17,2022/06/17 00:00:00+00,JUNIO     ,834226.34,1189812.98,-75.57529851,6.31053781
-75.7038158742467,6.22180566397041,10026,1780693,18:20:00,SÁBADO   ,2022,Otro,Calle 59 Con Carrera 120 F,0,Sin inf,No Ubicada,A001420373,HERIDO,,,Lote o Predio,02,19,2022/02/19 00:00:00+00,FEBRERO   ,820000,1180000,-75.70381587,6.22180566
-75.5641449989064,6.26146370708064,10027,1784564,06:40:00,JUEVES   ,2022,Choque,Carrera 51 Con Calle 64,CR  051   064  000 00000,1001,Malla vial,A001424436,HERIDO,Prado,La Candelaria,Interseccion,03,24,2022/03/24 00:00:00+00,MARZO     ,835460.77,1184384.7,-75.564145,6.26146371
-75.5748517264337,6.25434704504876,10028,1791694,08:49:00,JUEVES   ,2022,Choque,Calle 50 Con Carrera 58,CL  050   058  000 00000,1006,Malla vial aproximada: CL 51-57,A001431446,SOLO DAÑOS,San Benito,La Candelaria,Paso Elevado,05,19,2022/05/19 00:00:00+00,MAYO      ,834275.67,1183597.51,-75.57485173,6.25434704
-75.5631308865738,6.28322357627292,10029,1781334,15:20:00,MARTES   ,2022,Choque,Carrera 52 Con Calle 91,CR  052   091  000 00000,0413,Malla vial,A001420935,SOLO DAÑOS,Aranjuez,Aranjuez,Tramo de via,02,22,2022/02/22 00:00:00+00,FEBRERO   ,835573.01,1186791.64,-75.56313089,6.28322358
-75.6006666712854,6.23201026687807,10030,1776484,15:40:00,JUEVES   ,2022,Choque,Carrera 80 Con Calle 30 A,CR  080   030 A  000 00000,Sin inf,Malla vial,A001416334,SOLO DAÑOS,Belén,Belén,Tramo de via,01,13,2022/01/13 00:00:00+00,ENERO     ,831418.11,1181126.88,-75.60066667,6.23201027
-75.6011140486169,6.27809647909833,10031,1790045,05:30:00,LUNES    ,2022,Choque,Calle 63 Con Carrera 91,CL  063   091  000 00000,Sin inf,Malla vial,A001428998,HERIDO,Cucaracho,Robledo,Lote o Predio,05,02,2022/05/02 00:00:00+00,MAYO      ,831368.94,1186224.65,-75.60111405,6.27809648
-75.5655476850284,6.2452463676422,10032,1781205,12:25:00,JUEVES   ,2022,Choque,Carrera 44 Con Calle 47,CR  044   047  000 00000,1019,Malla vial,A001421000,HERIDO,La Candelaria,La Candelaria,Interseccion,02,24,2022/02/24 00:00:00+00,FEBRERO   ,835305.51,1182590.84,-75.56554769,6.24524637
-75.5586249018058,6.23683353967845,10033,1784289,11:00:00,LUNES    ,2022,Atropello,Calle 41 Con Carrera 33 B,CL  041   033 B  000 00000,0911,Malla vial,A001423247,HERIDO,Gerona,Buenos Aires,Tramo de via,03,14,2022/03/14 00:00:00+00,MARZO     ,836071.8,1181660.27,-75.5586249,6.23683354
-75.5625867104894,6.26300311401379,10034,1788798,15:50:00,MARTES   ,2022,Choque,Carrera 50 C Con Calle 66,CR  050 C   066  000 00000,1001,Malla vial,A001428267,HERIDO,Prado,La Candelaria,Interseccion,04,26,2022/04/26 00:00:00+00,ABRIL     ,835633.25,1184554.98,-75.56258671,6.26300311
-75.5734838410665,6.23338510949555,10035,1789220,04:03:00,LUNES    ,2022,Choque,Carrera 49 Con Calle 32,CR  049   032  000 00000,1012,Malla vial aproximada: CR 48-32,A001428916,HERIDO,Perpetuo Socorro,La Candelaria,Tramo de via,05,02,2022/05/02 00:00:00+00,MAYO      ,834427.04,1181278.83,-75.57348384,6.23338511
-75.5639791429359,6.25066459283881,10036,1778749,16:00:00,JUEVES   ,2022,Choque,Carrera 46 Con Calle 53,CR  046   053  000 00000,1019,Malla vial,A001418561,SOLO DAÑOS,La Candelaria,La Candelaria,Tramo de via,02,03,2022/02/03 00:00:00+00,FEBRERO   ,835479.13,1183190.17,-75.56397914,6.25066459
-75.5659180049793,6.24757835657715,10037,1782437,10:30:00,MIÉRCOLES,2022,Choque,Carrera 46 Con Calle 49,CR  046   049  000 00000,1019,Malla vial,A001421990,SOLO DAÑOS,La Candelaria,La Candelaria,Tramo de via,03,02,2022/03/02 00:00:00+00,MARZO     ,835264.52,1182848.79,-75.56591801,6.24757836
-75.6040782775993,6.22936026241504,10038,1775460,08:20:00,SÁBADO   ,2022,Choque,Carrera 82 A Con Calle 28,CR  082 A   028  000 00000,1614,Malla vial,A001370629,HERIDO,La Palma,Belén,Lote o Predio,01,01,2022/01/01 00:00:00+00,ENERO     ,831040.45,1180833.78,-75.60407828,6.22936026
-75.5612846845207,6.30982207946075,10039,1795660,14:20:00,VIERNES  ,2022,Choque,Carrera 64 C Con Calle 116,CR  064 C   116  000 00000,0502,Malla vial,A001485873,SOLO DAÑOS,Las Brisas,Castilla,Tramo de via,06,24,2022/06/24 00:00:00+00,JUNIO     ,835777.33,1189733.8,-75.56128469,6.30982208
-75.5672513564949,6.24207803924584,10040,1776372,13:05:00,MARTES   ,2022,Choque,Carrera 44 Con Calle 43,CR  044   043  000 00000,1014,Malla vial,A001416143,SOLO DAÑOS,Las Palmas,La Candelaria,Tramo de via,01,11,2022/01/11 00:00:00+00,ENERO     ,835116.93,1182240.38,-75.56725136,6.24207804
-75.5817970999112,6.30089426521251,10041,1786975,10:00:00,LUNES    ,2022,Otro,Carrera 83 Con Calle 101 A,CR  083   101 A  000 00000,0603,Malla vial,A001426639,HERIDO,Doce de Octubre No.2,Doce de Octubre,Tramo de via,04,11,2022/04/11 00:00:00+00,ABRIL     ,833507.07,1188746.29,-75.5817971,6.30089427
-75.5861640288888,6.24332013793823,10042,1797892,11:30:00,MARTES   ,2022,Choque,Diagonal 66 B Con Calle 2,DG  066 B   002  000 00000,1104,Malla vial,A001487652,SOLO DAÑOS,,,Tramo de via,07,12,2022/07/12 00:00:00+00,JULIO     ,833023.49,1182377.82,-75.58616403,6.24332014
-75.5764708885773,6.21359708834653,10043,1784673,04:12:00,DOMINGO  ,2022,Choque,Carrera 48 Con Calle 10,CR  048   010  000 00000,1419,Malla vial,A001423975,HERIDO,Manila,El Poblado,Glorieta,03,20,2022/03/20 00:00:00+00,MARZO     ,834096.35,1179090.01,-75.57647089,6.21359709
-75.7038158742467,6.22180566397041,10044,1786814,15:00:00,LUNES    ,2022,Choque,Carrera 63 Con Calle 75,CR  063   075  000 00000, ,No Ubicada,A001426657,HERIDO, , ,Tramo de via,04,11,2022/04/11 00:00:00+00,ABRIL     ,820000,1180000,-75.70381587,6.22180566
-75.5731217076608,6.23034742656572,10045,1795707,17:40:00,SÁBADO   ,2022,Choque,Calle 29 Con Carrera 45,CL  029   045  000 00000,1012,Malla vial,A001486370,HERIDO,Perpetuo Socorro,La Candelaria,Interseccion,07,02,2022/07/02 00:00:00+00,JULIO     ,834467.12,1180942.82,-75.57312171,6.23034743
-75.5527662975908,6.28226759100126,10046,1792468,23:20:00,JUEVES   ,2022,Otro,Carrera 45 A Con Calle 90,CR  045 A   090  000 00000,0301,EPM con Interior,A001431926,HERIDO,La Salle,Manrique,Lote o Predio,05,26,2022/05/26 00:00:00+00,MAYO      ,836720.18,1186685.91,-75.5527663,6.28226759
-75.5971056746481,6.27855048027091,10047,1778665,19:50:00,JUEVES   ,2022,Choque,Carrera 89 Con Calle 66,CR  089   066  000 00000,Sin inf,Malla vial,A001418276,HERIDO,Robledo,Robledo,Ciclo Ruta,02,03,2022/02/03 00:00:00+00,FEBRERO   ,831812.6,1186274.84,-75.59710568,6.27855048
-75.7038158742467,6.22180566397041,10048,1789688,13:50:00,DOMINGO  ,2022,Choque,Calle 67 Con Carrera 109,CL  067   109  000 00000, ,No Ubicada,A001429247,SOLO DAÑOS,Sin Inf,Sin Inf,Tramo de via,05,01,2022/05/01 00:00:00+00,MAYO      ,820000,1180000,-75.70381587,6.22180566
